"uuid","key","media_type","value","created_timestamp","last_updated_timestamp","image","image_uuid","column1","id","mediatype","createdtimestamp","lastupdatedtimestamp"
bd238079-a021-452c-9e05-5272985aced4,source,,MBARI/VARS,,,"","91035ac0-5c0c-4b22-976b-511b89b87ac4",791,"",text/plain,"",""
e88e921c-9af0-417a-8bc8-5918c2982908,source,,MBARI/VARS,,,"","911e42c6-ddb9-43d7-a28f-32da0912d344",792,"",text/plain,"",""
"48d2a5ef-87a1-43ce-9ab5-004422bf9260",source,,MBARI/VARS,,,"","9152f4c3-b5dc-4646-9996-ba37926960cc",794,"",text/plain,"",""
a80b44a4-ae3f-4a81-9919-747fd248d053,source,,MBARI/VARS,,,"","918e9203-2ef8-4c31-bccb-8b4e5eacb34c",795,"",text/plain,"",""
f66af65a-0e7d-44dc-aa61-ca0e1b7acf6b,source,,MBARI/VARS,,,"","91c0769d-83b0-4fa4-9f0c-58ed5c67cb42",796,"",text/plain,"",""
d7b0d200-4ecf-4d64-90f7-6c7495e27fe6,source,,MBARI/VARS,,,"","92092073-bc35-4951-94f3-7a57699a5891",797,"",text/plain,"",""
"69e7edab-5524-4615-96ba-ab79cadbbe7a",source,,MBARI/VARS,,,"","927e0c30-e610-411c-9887-d17ae906ee07",798,"",text/plain,"",""
"74dcedda-85cd-446a-807a-7864fe52596d",source,,MBARI/VARS,,,"","92b8b3f1-5746-4823-b4d7-e724b264dc9e",799,"",text/plain,"",""
"74fa505c-cea3-43cd-a217-78cc0a12d8c8",source,,MBARI/VARS,,,"","92dde72a-2b1e-4e21-b8eb-6c9e2ae15616",801,"",text/plain,"",""
"7a1b6c7b-7d44-423f-a7c0-71cecd926a0e",source,,MBARI/VARS,,,"","92f400fc-3fff-4868-bc61-88da39af81b5",802,"",text/plain,"",""
"586da62e-6921-4f05-99cb-3c60b6a098e9",source,,MBARI/VARS,,,"","92f60f29-572b-4d60-a864-3d18a6e7800b",803,"",text/plain,"",""
c9e6aaef-f060-48bc-b6d7-50bf20993e06,source,,MBARI/VARS,,,"","931e17f0-be4a-4e17-ac1f-33b3e764bd66",805,"",text/plain,"",""
"3222212f-cd88-4713-9e39-7c9601459cfd",source,,MBARI/VARS,,,"","93246182-a44d-4b4a-99b6-b28852d7fe42",806,"",text/plain,"",""
"8c9a1176-5561-482d-8963-751a2b653f6d",source,,MBARI/VARS,,,"","93270043-d703-4463-9edd-b111b9068ead",807,"",text/plain,"",""
"60c4fa32-a256-4dfd-9410-1773f11a4ce4",source,,MBARI/VARS,,,"","93334d46-2653-4c6e-8515-68acdaefdaab",808,"",text/plain,"",""
fcff4384-627b-4340-8878-9dd0f6d9fd34,source,,MBARI/VARS,,,"","93a10235-50ea-4d15-888c-f876c2987592",809,"",text/plain,"",""
f34c1e40-0c6e-459c-98b5-bdef280d0c62,source,,MBARI/VARS,,,"","9400323b-e3e8-4fb6-8fec-5476688436b6",810,"",text/plain,"",""
dbc741b7-1f9a-4ced-a0f8-8da32d1c1923,source,,MBARI/VARS,,,"","944b0947-dac4-474d-b3a3-c212cc6c8c92",811,"",text/plain,"",""
ae0eef17-e74a-480a-ae89-495d8812d7ef,source,,MBARI/VARS,,,"","94732380-4608-4b86-abaf-93c39891088a",812,"",text/plain,"",""
"02256673-510a-4335-994f-c2ef6cb05447",source,,MBARI/VARS,,,"","94a6b943-9cb2-4f5b-b788-c61addc31fb9",814,"",text/plain,"",""
"956a0d29-9881-432b-8ff7-3a4b60bca987",source,,MBARI/VARS,,,"","94b5feb9-ead8-4c54-a66f-e4e0c7d1bd96",815,"",text/plain,"",""
"06f6d789-ba60-4bd6-926f-dfdde44032e9",source,,MBARI/VARS,,,"","94b63717-74d7-48c6-a9ef-960dcb2093aa",816,"",text/plain,"",""
"44c1be88-dfea-45ff-8b0c-5261f2987a92",source,,MBARI/VARS,,,"","94f87df4-9f71-437d-8a0a-9f4e2a08f991",817,"",text/plain,"",""
"2bfef7e2-b681-4f80-9d7e-e96d5434bb06",source,,MBARI/VARS,,,"","9540f777-9ba2-437f-973e-eeff0432cc46",819,"",text/plain,"",""
"061c4686-8368-400c-9a16-073b02f7bfba",source,,MBARI/VARS,,,"","957f1315-383f-42f2-9866-6374a5058d76",820,"",text/plain,"",""
"80ec2119-cb74-4ffd-bd92-1a50e27039f9",source,,MBARI/VARS,,,"","959fdb36-443a-4f64-9d24-22bc5a9209ba",821,"",text/plain,"",""
"51216c05-8e7e-4172-9319-2a26a1acd23c",source,,MBARI/VARS,,,"","95a70cde-5f4d-4c7d-87c4-4ba794830b2a",822,"",text/plain,"",""
ab1d2ae9-ce90-444d-8984-57701edc8dc6,source,,MBARI/VARS,,,"","95c347f0-1559-4ef1-9360-03e0e317f735",823,"",text/plain,"",""
"05eaa8cb-e347-40f1-b4da-35d0470685aa",source,,MBARI/VARS,,,"","95dac5da-747d-4d0b-a368-a1458761386a",824,"",text/plain,"",""
"0f4d214a-829c-48d0-ad2e-65219b0925e2",source,,MBARI/VARS,,,"","96069366-1a35-4098-a3c0-fd094b839297",825,"",text/plain,"",""
de22242f-c82a-4cb5-84a5-a6e44679391e,source,,MBARI/VARS,,,"","9670a0fe-6ea7-402b-bdae-73984c9e4efc",826,"",text/plain,"",""
fde594e9-85cb-40df-8fc8-a3999ee999ba,source,,MBARI/VARS,,,"","96745fc3-79d4-476b-ba41-7e5444127082",827,"",text/plain,"",""
"4ff75f95-20fa-4ef0-b451-d6e85ea4542b",source,,MBARI/VARS,,,"","9690463c-7673-4acc-b1d7-d3872c6402cb",828,"",text/plain,"",""
"86d01156-a8fe-4352-a305-ca55aefbdcb2",source,,MBARI/VARS,,,"","96c1f3de-e0eb-4d59-93cf-7a8c3651bfd0",829,"",text/plain,"",""
"2e317a57-9cec-4867-93d2-f481c7cd4e02",source,,MBARI/VARS,,,"","96e50888-23b4-4dd0-8378-966c2317ee9d",830,"",text/plain,"",""
"061df554-bb98-46c7-a805-c929d5d6a745",source,,MBARI/VARS,,,"","970483e5-185f-4da8-bb24-a7cf0e208ac7",832,"",text/plain,"",""
"821b7add-9033-4a17-b764-3f52266cdcae",source,,MBARI/VARS,,,"","97635bd0-ab3e-448b-8f5a-18879d3fc1d3",833,"",text/plain,"",""
c9abb841-8c76-485f-b0d1-b8d084336358,source,,MBARI/VARS,,,"","97de2321-c7c7-46e6-9fce-10dd0c209b9d",836,"",text/plain,"",""
"770852e0-f3a7-422e-8f76-5b7e3226d6c0",source,,MBARI/VARS,,,"","97f90789-8f8d-4b5d-bba3-82fd83e03c49",837,"",text/plain,"",""
f8512dfe-a589-4577-b2c7-07ccff8dcac0,source,,MBARI/VARS,,,"","983bf19a-5f87-4f84-abd2-d1bddb2f18a2",838,"",text/plain,"",""
"5fceb259-9616-48db-8bd1-4e148d6e650a",source,,MBARI/VARS,,,"","986c9e27-91f0-49cb-9b94-2826364d09c6",839,"",text/plain,"",""
"72e546bb-2a31-47d8-8755-19b83dcfce61",source,,MBARI/VARS,,,"","987d71d3-b4e2-464a-b3c0-419aaecf72b5",840,"",text/plain,"",""
c80e9306-f111-4a2e-8ba9-0a741205bedf,source,,MBARI/VARS,,,"","98a73022-3374-4f64-8d4a-882bee152401",841,"",text/plain,"",""
"25fea027-99c0-4fbe-bae9-cb59a37f15ab",source,,MBARI/VARS,,,"","98c5afbe-0b87-4b65-a962-45eb6829d07c",842,"",text/plain,"",""
"926ec09b-1368-4dd9-aed2-cd93f03b315b",source,,MBARI/VARS,,,"","993803e1-4f4b-43c3-8ea9-a15109ea05fd",844,"",text/plain,"",""
"2b3114a9-4992-40ac-947a-b2daa3d9355b",source,,MBARI/VARS,,,"","99824fa4-610c-4aff-9224-94e9728399fb",846,"",text/plain,"",""
"7e4b28e9-4afd-4d40-87f6-40f17ac0b8d1",source,,MBARI/VARS,,,"","9ad7a932-1eb1-4d0f-b100-4a4982357e47",848,"",text/plain,"",""
cb0d2354-b594-4d07-8deb-4b685b687425,source,,MBARI/VARS,,,"","9b164392-64ff-4ce9-b256-3ee430921c7c",849,"",text/plain,"",""
"76f12a59-45fb-44f4-a90d-56cf0f92685f",source,,MBARI/VARS,,,"","9b359132-faea-45f1-963e-5f71d931b275",850,"",text/plain,"",""
a3668f84-7e8a-4d91-8b22-6d68ca325834,source,,MBARI/VARS,,,"","9b62105f-2a1d-4ed4-82c5-90f0b3fe6159",851,"",text/plain,"",""
"9aaf20e3-c12d-4f47-90bb-e95c00e55a80",source,,MBARI/VARS,,,"","9be595bd-1742-48cf-bbdc-88e56de8528d",852,"",text/plain,"",""
d6d63f6f-6e76-474d-8eca-42798b208130,source,,MBARI/VARS,,,"","9bfa98ee-261f-47fc-8bec-74520aaf66ec",853,"",text/plain,"",""
"56af08ec-4671-4863-8b9d-cff8600ebf1c",source,,MBARI/VARS,,,"","9c72a9d9-8265-48a0-b0fd-69db6d7ef039",855,"",text/plain,"",""
e2004d6e-6041-4769-9653-b6bdec84ec94,source,,MBARI/VARS,,,"","9c81b15d-03e2-4e81-8375-2106c472dedb",856,"",text/plain,"",""
"590b214e-7c0a-4406-8522-19e802f3e6a7",source,,MBARI/VARS,,,"","9c9c7bb8-95e7-41ec-bf49-7c61d7ebda10",857,"",text/plain,"",""
"2eeeecc9-8a08-43f9-a175-afae4c900ba4",source,,MBARI/VARS,,,"","9cb025a5-86f6-40b4-a437-4f26f43a3bc7",859,"",text/plain,"",""
"39b9eecc-a52e-40d1-91e5-f7ec0f897369",source,,MBARI/VARS,,,"","9ceb00d6-b2ac-45e2-9dd7-7d0f68a23dc2",860,"",text/plain,"",""
e83c924b-6a3b-4663-90b9-e724482f1caa,source,,MBARI/VARS,,,"","9d318556-f9d1-498e-84f4-a0a6e6512521",861,"",text/plain,"",""
e8bf8ff6-9b90-4b02-9f72-38211a82f13a,source,,MBARI/VARS,,,"","9d8aedff-2a90-4af7-a083-7c16b6813ac8",862,"",text/plain,"",""
"20d35a15-86cf-49ff-8d8e-895b8b93aa97",source,,MBARI/VARS,,,"","9d8afe4a-57b8-422a-b64e-96bf7645c0aa",863,"",text/plain,"",""
d3f4b5f4-8f05-43b0-9808-5a594039df4b,source,,MBARI/VARS,,,"","9dc3e70d-8068-44ed-bb65-51518decf24f",864,"",text/plain,"",""
"1907841f-2868-4bf7-9f3e-ccf4c1b15c73",source,,MBARI/VARS,,,"","9e2c42f1-eb1a-4e43-9060-eebf0e27e184",865,"",text/plain,"",""
ea4e83da-ada3-42eb-afbd-1d48538ce5f8,source,,MBARI/VARS,,,"","9ec09b6b-d1fc-46d4-ae29-29704578ed78",867,"",text/plain,"",""
"0855ab92-da62-492d-a83f-33e37ae428a3",source,,MBARI/VARS,,,"","9fb8b134-cda7-46f0-875b-59ca3be4b2b7",870,"",text/plain,"",""
"7049af02-0e3b-4f8b-b432-78c86d1478a3",source,,MBARI/VARS,,,"","9fc025d0-09c5-4173-b7eb-03de58ca1d03",871,"",text/plain,"",""
f9c004aa-2b6e-4270-b69a-eeb8dc1789dc,source,,MBARI/VARS,,,"",a005088d-c6cb-45fa-a882-0390313bcc79,872,"",text/plain,"",""
b70210ce-f405-4f08-ad99-8e1c1251f2f6,source,,MBARI/VARS,,,"",a0903a5a-a7f5-460f-8a48-034d48c4ce17,873,"",text/plain,"",""
cc46dfd7-9a0f-4ec0-b560-cc1a948ae66c,source,,MBARI/VARS,,,"",a0f3eca2-6c93-4241-83cd-4589bee3ff1b,878,"",text/plain,"",""
ced106fd-0d9d-4acb-ac2e-4bc6ac6521a9,source,,MBARI/VARS,,,"",a11f76f6-539a-4737-b54f-d27a41a70ce0,881,"",text/plain,"",""
"7c8b2a35-5fa5-465f-bdb0-52ccf723e3ab",source,,MBARI/VARS,,,"",a13de0b1-8d6e-4b24-bd8f-8df7c4bcafaa,882,"",text/plain,"",""
"53de97ba-5468-4ee4-9c05-891179400818",source,,MBARI/VARS,,,"",a1568d9f-e95a-4dcc-8317-5dbada79fd95,883,"",text/plain,"",""
"0116257f-4594-40af-bfc3-15a91ab7a102",source,,MBARI/VARS,,,"",a1830893-c407-4af9-99e3-7e0040d039be,884,"",text/plain,"",""
"64f053fe-a7ef-4cea-8968-304daff392b5",source,,MBARI/VARS,,,"",a1d3d5f8-cb78-4aae-9b42-4ad3fd9b94f3,885,"",text/plain,"",""
"764199ff-e5d6-48b4-adca-f202326b4613",source,,MBARI/VARS,,,"",a21b1fcb-7373-4000-bb5c-43780842f8bc,886,"",text/plain,"",""
e1b88ee7-5527-4571-b57f-315ab765c59e,source,,MBARI/VARS,,,"",a2263902-e96e-42d5-ac19-2dd00f834aec,887,"",text/plain,"",""
fcfabb1b-abdf-4f91-80dd-95e5381d56ac,source,,MBARI/VARS,,,"",a273b1ea-38ec-416d-ac5e-9040e07f34ac,889,"",text/plain,"",""
"18a7efa8-f2ba-4901-abfd-1322134ab46d",source,,MBARI/VARS,,,"",a2967758-d112-4b21-8833-d9713a09bb69,890,"",text/plain,"",""
"24e8a9c4-8cd0-4af3-8ee0-3515418d1a03",source,,MBARI/VARS,,,"",a2c2cd7d-4adc-4fe5-9e93-d9d76a00c247,892,"",text/plain,"",""
"55e2b778-9eb0-4a3c-bcc8-5baa8200c02b",source,,MBARI/VARS,,,"",a31bb981-c07c-48d5-bb26-7347787d71e7,894,"",text/plain,"",""
e852fa93-9e70-412a-8c74-90db9f3b6722,source,,MBARI/VARS,,,"",a3b05738-22f6-4189-8574-b6be9ef6f3ae,896,"",text/plain,"",""
de345886-27b2-4688-b9ce-c656bb583895,source,,MBARI/VARS,,,"",a3eff16f-4c14-4dee-a983-64cc07608fb3,897,"",text/plain,"",""
"54ee87be-ca91-4e4a-bdcd-74896e2353d1",source,,MBARI/VARS,,,"",a3ff0a68-3a03-475c-a270-0f783f05254c,898,"",text/plain,"",""
"7c18492d-877d-4a15-a43a-91c1f7653fc0",source,,MBARI/VARS,,,"",a43ed2b9-2e72-4cca-aba3-56947b677359,899,"",text/plain,"",""
dcacb4e0-b5f4-497c-bf1c-6b28b7c2dd44,source,,MBARI/VARS,,,"",a48779ca-5569-4397-82d2-66891adc3875,900,"",text/plain,"",""
"3849580f-aa06-454f-b411-0004675bbf7f",source,,MBARI/VARS,,,"",a4b8de00-3a24-40e9-82dd-3e8bec6e1794,901,"",text/plain,"",""
"1f26c1e6-8835-44b3-aed0-30bae6638238",source,,MBARI/VARS,,,"",a4eff4a7-eb5a-4cde-8f29-5196ccb6a3c0,902,"",text/plain,"",""
"13d17e8c-39af-429e-abc3-6d31fcfbeaed",source,,MBARI/VARS,,,"",a535cf23-6b19-4cfe-8c09-d1e42a2ef06f,904,"",text/plain,"",""
"801af7da-cf15-4184-a923-6926b36c719c",source,,MBARI/VARS,,,"",a557b574-e507-49e7-8793-89f577c12c45,905,"",text/plain,"",""
"076c38e1-2805-471a-93f6-c2014e45d796",source,,MBARI/VARS,,,"",a5584074-e082-4542-94dc-7261b18e4cc0,906,"",text/plain,"",""
"0c9a4bdc-7447-4ad4-9598-eaa294228f0d",source,,MBARI/VARS,,,"",a5d1ed86-883a-4ecd-a52c-fd74aa4d8c95,907,"",text/plain,"",""
"9c7ab3d2-a94c-471b-a2ce-2828243e5488",source,,MBARI/VARS,,,"",a5d29fc2-e460-4aaa-b281-8f44accd73e6,908,"",text/plain,"",""
"3451fca4-ba06-4a9a-9241-256f3cdb3797",source,,MBARI/VARS,,,"",a5de49d3-dff2-4e81-8d83-45acc5e2d3f0,910,"",text/plain,"",""
"860644cf-4b66-4b2b-a3f7-64aa2cfb8cfb",source,,MBARI/VARS,,,"",a62ce814-9e57-4f10-95d6-b37576ea339e,911,"",text/plain,"",""
"291f4409-def2-4310-b147-ebc00f3bd49a",source,,MBARI/VARS,,,"",a68711ba-8288-4cd3-8ad3-d98f177cc26f,913,"",text/plain,"",""
a9754b17-2953-46cc-9522-13fb717745c9,source,,MBARI/VARS,,,"",a6c020ad-a23f-4d01-802d-3ae76a70ff07,915,"",text/plain,"",""
d1cf655a-1c16-4ba8-9538-46a3b6dccde5,source,,MBARI/VARS,,,"",a6d38768-03dd-4d72-ae6a-7dbe230fd9c7,916,"",text/plain,"",""
"55432f33-1aa4-4ffb-8e68-c2117bb951bc",source,,MBARI/VARS,,,"",a704871e-0539-46ab-87ab-4f79bedab2c9,917,"",text/plain,"",""
ff12dd4b-4ebc-4420-99f8-473808a26b23,source,,MBARI/VARS,,,"",a7222f0e-2fda-4735-a405-e0c8d018fecd,918,"",text/plain,"",""
"58e8cf3c-0e24-4ad5-ae06-b6eca1404228",source,,MBARI/VARS,,,"",a742038a-f996-499b-ab2e-a22597b8dcf9,919,"",text/plain,"",""
"77afa0c5-1926-47a0-8a70-723ea4ccf16c",source,,MBARI/VARS,,,"",a75e9205-0fc1-483d-a58b-983e9cdf30b5,920,"",text/plain,"",""
"9b865747-7093-4504-92ba-69255146aa9b",source,,MBARI/VARS,,,"",a77a08fb-e512-4632-a91c-4ec9e444a1c6,921,"",text/plain,"",""
c35b2abd-02c1-4526-a17f-ba34a57adcf4,source,,MBARI/VARS,,,"",a78fbe75-02f0-4cd3-af68-aa7bb8c56f43,922,"",text/plain,"",""
d9cc546f-1df0-43b9-ae3a-5c6247b83e44,source,,MBARI/VARS,,,"",a7e5bcc0-ff9e-408b-8ed5-127c204f76dc,923,"",text/plain,"",""
ba3523fc-3556-46f5-b03b-fe6b867148be,source,,MBARI/VARS,,,"",a82465a7-9794-4650-8dff-1b2df3a12285,924,"",text/plain,"",""
"20f8ff88-5aa6-4f0b-ae31-4496b7e5092d",source,,MBARI/VARS,,,"",a8ed9be2-4e92-4d34-b2ae-a45ecf0fcb71,928,"",text/plain,"",""
fd3183cf-8996-482f-973d-c0c968fdfd20,source,,MBARI/VARS,,,"",a93c87ba-561f-4068-9684-bc998ccefb7d,929,"",text/plain,"",""
"10ffd6e3-8764-4854-8ac3-d40f77ae07b4",source,,MBARI/VARS,,,"",a95dd73a-cc65-46b6-bcaf-150e596d678e,930,"",text/plain,"",""
"31bb7562-6e8e-4bc0-9f5a-fafb2b10c6eb",source,,MBARI/VARS,,,"",a962e8e4-59cc-4c68-9c74-0d6a96869bd6,931,"",text/plain,"",""
"6fb6156b-9745-4db8-8912-5bb6f40070b9",source,,MBARI/VARS,,,"",a96bb39f-dfee-4373-a312-48bdccbf6d57,932,"",text/plain,"",""
"75674d63-6d9c-4fb3-8704-36c7317b47b2",source,,MBARI/VARS,,,"",a977a264-6fc1-4c37-b636-a9e465606e19,933,"",text/plain,"",""
"45aa3d13-115b-467e-9c0d-fbf601466b06",source,,MBARI/VARS,,,"",a9d2bc73-404c-4928-bb90-eb52c1ba76b2,936,"",text/plain,"",""
"2c9bf06d-e1f1-4dbf-b046-1678a9423eaa",source,,MBARI/VARS,,,"",a9e33374-a10e-4871-bd2c-4119aea0c9bd,937,"",text/plain,"",""
"3841ea7b-942e-4baf-9da1-3a7616355ea9",source,,MBARI/VARS,,,"",aa42b3ca-f9cf-446a-9b28-07868422acd6,939,"",text/plain,"",""
"64d2491c-95f2-43b2-b08d-8a4ff5b73f20",source,,MBARI/VARS,,,"",aa4cd115-9ed7-4b37-bfff-9be015afd68f,940,"",text/plain,"",""
"23f8768c-6bda-497a-a86d-1f04bfdad1f6",source,,MBARI/VARS,,,"",aaaf329e-f4e4-4405-8098-933aca5d70dc,941,"",text/plain,"",""
"8b2698a3-fc5e-4d12-b6b8-ddf0d1b373ba",source,,MBARI/VARS,,,"",aafc1444-4cf3-469a-adda-f0070c8e1594,942,"",text/plain,"",""
"3c8396b2-7972-4055-8e4b-8cdeb38c8f5f",source,,MBARI/VARS,,,"",ab16e9e6-860d-4a90-9741-fa8f539f5c7c,943,"",text/plain,"",""
"03ca38ea-3c69-4529-b099-e070015aa6a0",source,,MBARI/VARS,,,"",ab1e5a20-bd22-4269-97f4-c870dc742675,944,"",text/plain,"",""
"2eab590a-8d43-4d6e-be77-9692193fcf25",source,,MBARI/VARS,,,"",ab22b831-fa4b-455b-b650-882d8f63d86a,945,"",text/plain,"",""
c3ab6442-812e-4b42-bc71-4c49f1cfc623,source,,MBARI/VARS,,,"",ab6093ee-7865-4551-a004-07c1bef562b4,946,"",text/plain,"",""
"2c51ec4b-1013-44bb-9d09-82c4a6216e60",source,,MBARI/VARS,,,"",ab64f2d5-55b8-4c67-8a6b-730db6570ba8,947,"",text/plain,"",""
"552eeb85-b30f-4397-9182-198abc7c3b2e",source,,MBARI/VARS,,,"",abb1e8e4-25a5-45b0-afea-b3ff156856b7,948,"",text/plain,"",""
"214830d7-4141-4fcb-bece-13d74a171853",source,,MBARI/VARS,,,"",abb94317-4f8f-44f9-b267-0c425fd00118,949,"",text/plain,"",""
"7289851f-c764-41f9-a18a-71c45546eb5a",source,,MBARI/VARS,,,"",ac47291c-67a8-416b-90c5-7f416fd2403e,950,"",text/plain,"",""
c51ba6ed-f463-4bf7-b3a3-92864ac1fae8,source,,MBARI/VARS,,,"",ac6610da-84e6-4f0d-823e-ac25a1e09a78,951,"",text/plain,"",""
cec26573-f0df-4f2e-8233-f654d15dcd87,source,,MBARI/VARS,,,"",ad3cee39-7015-4295-ad27-d75824118fa6,953,"",text/plain,"",""
"32916804-b10f-4634-bc85-365e63cbf65f",source,,MBARI/VARS,,,"",ad564202-e481-41ec-9827-99beeda38846,954,"",text/plain,"",""
d8dbf774-4a54-43b5-822a-009343551cc1,source,,MBARI/VARS,,,"",ad8df83f-68a2-4ccb-b977-85afdec2e02c,955,"",text/plain,"",""
"737d4633-a6e6-49ce-a9b5-6d948bd7f394",source,,MBARI/VARS,,,"",ae4312b8-fb78-415a-8180-15d6406c33bf,957,"",text/plain,"",""
"3aaf65ea-dab3-4e5d-8efd-f751d97df8e3",source,,MBARI/VARS,,,"",ae77e88b-24f2-48d6-8e46-a1333c7a4303,958,"",text/plain,"",""
"04cd9898-3ba5-4be8-9c36-5df56823f484",source,,MBARI/VARS,,,"",af198884-34cf-4ea8-bf5d-a0d4bcbbaf65,960,"",text/plain,"",""
"3ae71a40-6ad8-41c2-b05a-5c334569eae6",source,,MBARI/VARS,,,"",aff0f372-044e-44c5-89d7-4bb73bd01750,962,"",text/plain,"",""
"41924ddd-bd9e-4ae2-bb53-4963fae24b98",source,,MBARI/VARS,,,"",b047bd6f-bc19-448b-a3f7-3513f16065ee,963,"",text/plain,"",""
b8c7e97d-677e-40fb-bf23-b038f4d04c2c,source,,MBARI/VARS,,,"",b054af14-796f-40bd-9da7-a7278c48e400,964,"",text/plain,"",""
"21dbbc22-a967-4df3-aba6-e73b0be51ae4",source,,MBARI/VARS,,,"",b0657a1f-535e-4202-b81f-3d8a6ebd9988,965,"",text/plain,"",""
"3ecfad7f-6a9a-406c-9ca8-5f678e40c283",source,,MBARI/VARS,,,"",b07fe222-4a40-461b-9b93-bbce1d008964,966,"",text/plain,"",""
"3106aefb-ec80-4095-9287-0afcb60f0c4e",source,,MBARI/VARS,,,"",b09aae09-d9c5-4c21-9d57-21c5af5a05ac,967,"",text/plain,"",""
"8223fd29-c95e-4af5-be82-5df9d2dfec07",source,,MBARI/VARS,,,"",b13cf77b-8831-46d8-814e-ec09aa090f53,968,"",text/plain,"",""
"287ef005-be2e-4356-95f6-4fbef7197053",source,,MBARI/VARS,,,"",b16262a4-210b-457b-b9ee-cb9320a9db2d,969,"",text/plain,"",""
"4e5d8b4a-8268-48db-a721-f70bdeb45096",source,,MBARI/VARS,,,"",b1c16ca2-9707-4893-b417-2038f5a10ce6,971,"",text/plain,"",""
"44c0994c-53eb-4fba-8ae1-d9fe2dda601f",source,,MBARI/VARS,,,"",b1cb527a-b5a5-4d9f-af6a-4f9dafbd1f30,973,"",text/plain,"",""
"869ed79b-4315-4551-b0d8-5652b027a1b3",source,,MBARI/VARS,,,"",b1d10980-e3fc-449b-918e-a78a3f00c65b,974,"",text/plain,"",""
"82f98c7a-9089-464d-9291-d967c7da560e",source,,MBARI/VARS,,,"",b1f1a0e3-f154-40bb-8aa6-3da516a6b474,975,"",text/plain,"",""
"4d7a78c4-6a67-42b3-9d84-ef3eabfed767",source,,MBARI/VARS,,,"",b2824025-58fd-4db6-90f3-aaa75e41b64c,976,"",text/plain,"",""
"8d17fa4e-8633-4b33-bd26-b7ecb56a5db0",source,,MBARI/VARS,,,"",b2b83c8f-1486-4d5c-acdc-03c08eceefd2,977,"",text/plain,"",""
"92158522-b74e-49a2-8241-f17bdba2b349",source,,MBARI/VARS,,,"",b2b9dbbd-1f29-45bb-920c-e2afb34ec0a8,978,"",text/plain,"",""
d1c6d3d7-02e2-48ec-8904-3bc8e105086b,source,,MBARI/VARS,,,"",b2cddf81-b0b2-4b29-86f7-99c305514545,980,"",text/plain,"",""
fab8e290-cbf2-442a-b2d6-aa58e91ad654,source,,MBARI/VARS,,,"",b30f5bb5-6e4c-4d93-b7a3-fde562ba455d,981,"",text/plain,"",""
bf3fc863-0ce4-4773-b30f-cfb5c966863a,source,,MBARI/VARS,,,"",b358b9c7-ab78-4cd7-a66d-d705cb7dc958,982,"",text/plain,"",""
"70b1267b-0c1d-4d7d-8cb6-f81a196f5c13",source,,MBARI/VARS,,,"",b39e2951-c0d0-4eea-b488-b6425cce2bdd,983,"",text/plain,"",""
ed784d53-d572-4354-8d24-4dd1c9533dbd,source,,MBARI/VARS,,,"",b3a0edfd-b4b3-4266-a3bc-8246dcaff3eb,984,"",text/plain,"",""
"1daf4ba0-d70d-4308-84f3-10ea39731240",source,,MBARI/VARS,,,"",b42421b5-659a-46e2-a3c4-f85ecbad22b8,985,"",text/plain,"",""
"47863d46-6415-46f9-bff0-c887f11e044f",source,,MBARI/VARS,,,"",b42a27ef-88fa-4ff1-8b33-2492d84e6489,986,"",text/plain,"",""
c869bae2-74ad-4819-add0-73eb526f15e9,source,,MBARI/VARS,,,"",b449200e-ae72-437d-af3b-2a6136c71f87,987,"",text/plain,"",""
d832d568-4674-49a3-b99f-d83dd2f79e9f,source,,MBARI/VARS,,,"",b4668a20-cc92-47b8-9cfa-3e5ae9cd6da1,988,"",text/plain,"",""
"01759759-94d8-41f6-9549-762eac368cbd",source,,MBARI/VARS,,,"",b46e48e2-b472-4319-aad2-3d3a7142a2cf,989,"",text/plain,"",""
"647c6b1c-4fb8-48aa-b828-36b98c4a4814",source,,MBARI/VARS,,,"",b4b84bba-5105-4180-86c1-5ad307887a75,990,"",text/plain,"",""
d1f4efa4-1c58-493b-920f-063559737c40,source,,MBARI/VARS,,,"",b4d7a54d-9a1f-4c3a-98db-ad72f70ee656,991,"",text/plain,"",""
"3a325fde-5e61-416b-85bf-1b29c3d52fce",source,,MBARI/VARS,,,"",b4f3d724-78cf-405d-86e0-68cfa4da1cde,992,"",text/plain,"",""
df4bf465-f2e4-4dd0-bc25-cc5fa03cd188,source,,MBARI/VARS,,,"",b52d8cda-de16-4b1f-86cb-a8cbb975d2ce,993,"",text/plain,"",""
"4934ae6b-f9c8-4fff-ac2e-7e22b7daa55f",source,,MBARI/VARS,,,"",b53e69a4-11ab-42fb-830f-b1c15ae16ac8,994,"",text/plain,"",""
"02b37cc0-67b2-436d-80f5-ea371aa40d8f",source,,MBARI/VARS,,,"",b5756ee2-d403-4359-8f78-fee2b1411c7d,995,"",text/plain,"",""
"454e8fcf-628d-4266-94a7-3303febf532d",source,,MBARI/VARS,,,"",b589f98d-6221-4021-a373-d54d668932e9,996,"",text/plain,"",""
"53af4942-9b97-47f1-9416-48cc1d1e55b2",source,,MBARI/VARS,,,"",b5bac391-1ec2-4cd4-bfb9-a09302816474,997,"",text/plain,"",""
f91aa6a0-df32-46b6-bd31-c5d1e480055a,source,,MBARI/VARS,,,"",b5bf1e7f-8de8-49de-bc80-ab05882f654f,998,"",text/plain,"",""
